"time","timeDate","close","high","low","open","volumefrom","volumeto","volume"
1543968000000,"2018-12-04",2026129.99,2026129.99,1871000.74,1954000.17,59.88,121380990.42,NaN
1544054400000,"2018-12-05",1949999.67,2062000.01,1815000.62,2062000.01,61.36,122644700.7,NaN
1544140800000,"2018-12-06",1841000.39,2200000.26,1334937.65,1854999.44,42.38,78795871.72,NaN
1544227200000,"2018-12-07",1841000.39,1841000.39,1841000.39,1841000.39,0,0,NaN
1544313600000,"2018-12-08",1841000.39,1841000.39,1841000.39,1841000.39,0,0,NaN
1544400000000,"2018-12-09",2208350.21,2249999.72,1841000.39,1841000.39,0.3649,785079.04,NaN
1544486400000,"2018-12-10",2208350.21,2208350.21,2208350.21,2208350.21,0,0,NaN
1544572800000,"2018-12-11",2208350.21,2208350.21,2208350.21,2208350.21,0,0,NaN
1544659200000,"2018-12-12",2208350.21,2208350.21,2208350.21,2208350.21,0,0,NaN
1544745600000,"2018-12-13",2210000,2210000,1950000.3,1950000.3,0.05625,125204.65,NaN
1544832000000,"2018-12-14",2125002.45,2399972.57,1975005.96,2241000,42.03,91784382.76,NaN
1544918400000,"2018-12-15",2180099.93,2500000,1200000.48,2152581.61,97.59,213840849.87,NaN
1545004800000,"2018-12-16",2297499.99,2439999,1600099.83,2140000,50.42,113303452.63,NaN
1545091200000,"2018-12-17",2297499.99,2297499.99,2297499.99,2297499.99,0,0,NaN
1545177600000,"2018-12-18",2297499.99,2297499.99,2297499.99,2297499.99,0,0,NaN
1545264000000,"2018-12-19",2297499.99,2297499.99,2297499.99,2297499.99,0,0,NaN
1545350400000,"2018-12-20",2297499.99,2297499.99,2297499.99,2297499.99,0,0,NaN
1545436800000,"2018-12-21",2297499.99,2297499.99,2297499.99,2297499.99,0,0,NaN
1545523200000,"2018-12-22",2297499.99,2297499.99,2297499.99,2297499.99,0,0,NaN
1545609600000,"2018-12-23",2800000.45,2962644.02,2297499.99,2297499.99,8.016,23514147.42,NaN
1545696000000,"2018-12-24",2666500.75,2915000.06,1794999.13,2915000.06,19.94,54189363.23,NaN
1545782400000,"2018-12-25",2828309.96,2897999.55,1950000.11,2666500.75,33.75,93398952.45,NaN
1545868800000,"2018-12-26",2828309.96,2828309.96,2828309.96,2828309.96,0,0,NaN
1545955200000,"2018-12-27",2828309.96,2828309.96,2828309.96,2828309.96,0,0,NaN
1546041600000,"2018-12-28",2828309.96,2828309.96,2828309.96,2828309.96,0,0,NaN
1546128000000,"2018-12-29",2828309.96,2828309.96,2828309.96,2828309.96,0,0,NaN
1546214400000,"2018-12-30",2828309.96,2828309.96,2828309.96,2828309.96,0,0,NaN
1546300800000,"2018-12-31",2828309.96,2828309.96,2828309.96,2828309.96,0,0,NaN
1546387200000,"2019-01-01",3277098.33,3985704.61,2570000.39,2828309.96,32.56,110595269.87,NaN
1546473600000,"2019-01-02",3464059.23,3464059.23,3259997.87,3259997.87,0.02165,75000,NaN
1546560000000,"2019-01-03",3460020.03,3464059.23,3460020.03,3464059.23,0.03785,130964.18,NaN
1546646400000,"2019-01-04",3460020.03,3460020.03,3460020.03,3460020.03,0,0,NaN
1546732800000,"2019-01-05",3460020.03,3460020.03,3460020.03,3460020.03,0,0,NaN
1546819200000,"2019-01-06",5220074.42,5699999.89,3129998.22,3460020.03,11.49,60695421.63,NaN
1546905600000,"2019-01-07",5479000.53,5479000.53,5050000.05,5050000.05,0.04563,250000,NaN
1546992000000,"2019-01-08",5479000.53,5479000.53,5479000.53,5479000.53,0,0,NaN
1547078400000,"2019-01-09",5479000.53,5479000.53,5479000.53,5479000.53,0,0,NaN
1547164800000,"2019-01-10",9450000.52,10050999.83,5479000.53,5479000.53,0.1678,1661653.5,NaN
1547251200000,"2019-01-11",9218403.23,9959998.23,7249949.25,9450000.52,0.1464,1371850.79,NaN
1547337600000,"2019-01-12",9213004.67,9320000.67,7500000,9218403.23,0.08991,803553.62,NaN
1547424000000,"2019-01-13",9420009.99,10949990.03,5900000.05,9213004.67,0.732,7045454.05,NaN
1547510400000,"2019-01-14",9603551.67,10029999.73,6900000.01,9420009.99,0.8881,6682424.02,NaN
1547596800000,"2019-01-15",9603551.67,9603551.67,9603551.67,9603551.67,0,0,NaN
1547683200000,"2019-01-16",9603551.67,9603551.67,9603551.67,9603551.67,0,0,NaN
1547769600000,"2019-01-17",7860002.13,9603551.67,6900000,9603551.67,0.1714,1254787,NaN
1547856000000,"2019-01-18",8056070.25,8790000.21,7312305.77,7860002.13,0.1907,1586872.59,NaN
1547942400000,"2019-01-19",7980005.3,8160001.31,5650000.05,8056070.25,0.5929,3767935.5,NaN
1548028800000,"2019-01-20",7049998.59,8560599.89,6499999.74,7980005.3,0.4168,3237418.22,NaN
1548115200000,"2019-01-21",5500000.32,7850000.1,3546937.81,7049998.59,1.21,7952071.78,NaN
1548201600000,"2019-01-22",8120013.8,9253433.02,5500000.32,5500000.32,0.271,2146536.65,NaN
1548288000000,"2019-01-23",9595998.61,9595998.61,6708833.11,8120013.8,0.5424,4420060.19,NaN
1548374400000,"2019-01-24",9755001.19,10000000,8410322.83,9595998.61,0.3068,2874660.32,NaN
1548460800000,"2019-01-25",9620000.86,10000000,6900000.13,9755001.19,0.5858,5227370.31,NaN
1548547200000,"2019-01-26",9697157.83,10052039.1,9049999.12,9620000.86,0.3007,2928537.45,NaN
1548633600000,"2019-01-27",7284539.15,12000000,7099751.51,9697157.83,0.6434,5100438.63,NaN
1548720000000,"2019-01-28",8824105.25,10319998.53,7185036.89,7284539.15,0.9271,7890012.9,NaN
1548806400000,"2019-01-29",8086000.21,9379983.12,8060998.47,8824105.25,0.9362,7975339.41,NaN
1548892800000,"2019-01-30",7705000.43,8408000.09,6852656.39,8086000.21,0.3202,2460568.61,NaN
1548979200000,"2019-01-31",7800147.73,7888999.88,5599999.94,7705000.43,1.146,8116715.55,NaN
1549065600000,"2019-02-01",8412775.93,9499999.25,6634134.02,7800147.73,0.6428,4753250.06,NaN
1549152000000,"2019-02-02",8165803.33,8984999.82,5900000.06,8412775.93,0.617,5033817.11,NaN
1549238400000,"2019-02-03",8206574.68,8835000.07,7625997.41,8165803.33,0.505,4258080.43,NaN
1549324800000,"2019-02-04",8922000.07,9399999.89,6300000.16,8206574.68,0.824,6985152.14,NaN
1549411200000,"2019-02-05",9500000.11,9700000.8,8261017.36,8922000.07,0.5853,5421513.69,NaN
1549497600000,"2019-02-06",8749999.45,10201000.15,8001152.17,9500000.11,0.1831,1696678,NaN
1549584000000,"2019-02-07",10000000,11601466.43,4499994.38,8749999.45,0.9357,9944403.98,NaN
1549670400000,"2019-02-08",11091196.25,11351999.67,1000000,10000000,0.2988,2630553.74,NaN
1549756800000,"2019-02-09",11189994.83,11400100.13,9020090.32,11091196.25,0.4101,4268767.35,NaN
1549843200000,"2019-02-10",10890034.57,11479998.54,10090995.55,11189994.83,0.3141,3483131.1,NaN
1549929600000,"2019-02-11",10825000,10999996.06,9499984.17,10890034.57,0.4428,4710989.02,NaN
1550016000000,"2019-02-12",9720003.16,11213571.47,8900000.53,10825000,0.675,6828564.37,NaN
1550102400000,"2019-02-13",9265011.27,10100000.1,9150000.97,9720003.16,0.3899,3759451.46,NaN
1550188800000,"2019-02-14",9819993.51,10626999.01,9199984.67,9482507.79,0.3659,3632484.26,NaN
1550275200000,"2019-02-15",10300005.53,11100000.15,9660000,9819993.51,0.3131,3219844.35,NaN
1550361600000,"2019-02-16",10630900.35,10699005.57,9771300.15,10300005.53,0.5311,5532664.77,NaN
1550448000000,"2019-02-17",11300589.15,11555006.69,10249997.44,10630900.35,0.3969,4275446.64,NaN
1550534400000,"2019-02-18",12012246.49,12219997.1,10629999.27,11300589.15,0.2476,2860284.73,NaN
1550620800000,"2019-02-19",11829993.53,12479997.34,10001000.1,12012246.49,0.3457,4198774.56,NaN
1550707200000,"2019-02-20",12500369.33,12501000.08,11667000.47,11829993.53,0.4111,5048705.5,NaN
1550793600000,"2019-02-21",13114998.61,13710000.58,11580024.92,12500369.33,0.3354,4297983.07,NaN
1550880000000,"2019-02-22",13665019.7,13665019.7,12250000,13114998.61,0.2016,2680905.03,NaN
1550966400000,"2019-02-23",11800000.03,13817625.76,9573958.83,13665019.7,0.6213,7705479.89,NaN
1551052800000,"2019-02-24",12600000,13050000.42,11531004.46,11800000.03,0.298,3780251.7,NaN
1551139200000,"2019-02-25",12798492.85,13450400.24,12266908.3,12600000,1.054,13808628.29,NaN
1551225600000,"2019-02-26",12276859.78,13070190.32,12101001.27,12798492.85,0.2664,3382587.02,NaN
1551312000000,"2019-02-27",13025000,13669985.33,8165398.31,12276859.78,0.7391,8940614.12,NaN
1551398400000,"2019-02-28",12670497.28,13299994.68,12099997.32,13025000,0.3173,4105085.07,NaN
1551484800000,"2019-03-01",12500000,13490000.2,11960000.02,12670497.28,0.5321,6685830.33,NaN
1551571200000,"2019-03-02",12854997.03,13350009.13,12000000.56,12500000,0.2438,3058923.86,NaN
1551657600000,"2019-03-03",12549999.98,13203000.72,11999999.76,12854997.03,0.4884,6087451.96,NaN
1551744000000,"2019-03-04",12299991.85,13439555.6,11100103.51,12549999.98,0.1542,1887834.19,NaN
1551830400000,"2019-03-05",12009992.31,12610500,10500262.51,12299991.85,0.407,5050607.76,NaN
1551916800000,"2019-03-06",11708914.23,12462174.47,11200000.12,12009992.31,0.5144,6019552.31,NaN
1552003200000,"2019-03-07",11500002.88,12520258.35,9499988.87,11708914.23,1.03,12491594.55,NaN
1552089600000,"2019-03-08",11385000.49,12400678.93,10000500.03,11500002.88,0.895,10760612.49,NaN
1552176000000,"2019-03-09",11785933.83,12434000.33,10144003.95,11385000.49,0.4908,5869663.94,NaN
1552262400000,"2019-03-10",10650000.35,11913598.63,9250009.25,11785933.83,0.2232,2500736.25,NaN
1552348800000,"2019-03-11",11015000.06,11699998.01,9250009.25,10650000.35,0.605,6759602.25,NaN
1552435200000,"2019-03-12",11070029,11150997.37,9906998.06,11015000.06,0.4045,4247352.95,NaN
1552521600000,"2019-03-13",11899500.63,11899500.63,8103333.71,11070029,0.5545,6169385.33,NaN
